orderID,productID,unitPrice,quantity,discount,lineTotal
10790,7,30.0,3,0.15,76.5
10790,56,38.0,20,0.15,646.0
10791,29,123.79,14,0.05,1646.4070000000002
10791,41,9.65,20,0.05,183.35
10792,2,19.0,10,0.0,190.0
10792,54,7.45,3,0.0,22.35
10792,68,12.5,15,0.0,187.5
10793,41,9.65,14,0.0,135.1
10793,52,7.0,8,0.0,56.0
10794,14,23.25,15,0.2,279.0
10794,54,7.45,6,0.2,35.760000000000005
10795,16,17.45,65,0.0,1134.25
10795,17,39.0,35,0.25,1023.75
10796,26,31.23,21,0.2,524.6640000000001
10796,44,19.45,10,0.0,194.5
10796,64,33.25,35,0.2,931.0
10796,69,36.0,24,0.2,691.2
10797,11,21.0,20,0.0,420.0
10798,62,49.3,2,0.0,98.6
10798,72,34.8,10,0.0,348.0
10799,13,6.0,20,0.15,102.0
10799,24,4.5,20,0.15,76.5
10799,59,55.0,25,0.0,1375.0
10800,11,21.0,50,0.1,945.0
10800,51,53.0,10,0.1,477.0
10800,54,7.45,7,0.1,46.935
10801,17,39.0,40,0.25,1170.0
10801,29,123.79,20,0.25,1856.8500000000001
10802,30,25.89,25,0.25,485.4375
10802,51,53.0,30,0.25,1192.5
10802,55,24.0,60,0.25,1080.0
10802,62,49.3,5,0.25,184.875
10803,19,9.2,24,0.05,209.75999999999996
10803,25,14.0,15,0.05,199.5
10803,59,55.0,15,0.05,783.75
10804,10,31.0,36,0.0,1116.0
10804,28,45.6,24,0.0,1094.4
10804,49,20.0,4,0.15,68.0
10805,34,14.0,10,0.0,140.0
10805,38,263.5,10,0.0,2635.0
10806,2,19.0,20,0.25,285.0
10806,65,21.05,2,0.0,42.1
10806,74,10.0,15,0.25,112.5
10807,40,18.4,1,0.0,18.4
10808,56,38.0,20,0.15,646.0
10808,76,18.0,50,0.15,765.0
10809,52,7.0,20,0.0,140.0
10810,13,6.0,7,0.0,42.0
10810,25,14.0,5,0.0,70.0
10810,70,15.0,5,0.0,75.0
10811,19,9.2,15,0.0,138.0
10811,23,9.0,18,0.0,162.0
10811,40,18.4,30,0.0,552.0
10812,31,12.5,16,0.1,180.0
10812,72,34.8,40,0.1,1252.8
10812,77,13.0,20,0.0,260.0
10813,2,19.0,12,0.2,182.4
10813,46,12.0,35,0.0,420.0
10814,41,9.65,20,0.0,193.0
10814,43,46.0,20,0.15,782.0
10814,48,12.75,8,0.15,86.7
10814,61,28.5,30,0.15,726.75
10815,33,2.5,16,0.0,40.0
10816,38,263.5,30,0.05,7509.75
10816,62,49.3,20,0.05,936.6999999999999
10817,26,31.23,40,0.15,1061.82
10817,38,263.5,30,0.0,7905.0
10817,40,18.4,60,0.15,938.4
10817,62,49.3,25,0.15,1047.625
10818,32,32.0,20,0.0,640.0
10818,41,9.65,20,0.0,193.0
10819,43,46.0,7,0.0,322.0
10819,75,7.75,20,0.0,155.0
10820,56,38.0,30,0.0,1140.0
10821,35,18.0,20,0.0,360.0
10821,51,53.0,6,0.0,318.0
10822,62,49.3,3,0.0,147.89999999999998
10822,70,15.0,6,0.0,90.0
10823,11,21.0,20,0.1,378.0
10823,57,19.5,15,0.0,292.5
10823,59,55.0,40,0.1,1980.0
10823,77,13.0,15,0.1,175.5
10824,41,9.65,12,0.0,115.80000000000001
10824,70,15.0,9,0.0,135.0
10825,26,31.23,12,0.0,374.76
10825,53,32.8,20,0.0,656.0
10826,31,12.5,35,0.0,437.5
10826,57,19.5,15,0.0,292.5
10827,10,31.0,15,0.0,465.0
10827,39,18.0,21,0.0,378.0
10828,20,81.0,5,0.0,405.0
10828,38,263.5,2,0.0,527.0
10829,2,19.0,10,0.0,190.0
10829,8,40.0,20,0.0,800.0
10829,13,6.0,10,0.0,60.0
10829,60,34.0,21,0.0,714.0
10830,6,25.0,6,0.0,150.0
10830,39,18.0,28,0.0,504.0
10830,60,34.0,30,0.0,1020.0
10830,68,12.5,24,0.0,300.0
10831,19,9.2,2,0.0,18.4
10831,35,18.0,8,0.0,144.0
10831,38,263.5,8,0.0,2108.0
10831,43,46.0,9,0.0,414.0
10832,13,6.0,3,0.2,14.4
10832,25,14.0,10,0.2,112.0
10832,44,19.45,16,0.2,248.96
10832,64,33.25,3,0.0,99.75
10833,7,30.0,20,0.1,540.0
10833,31,12.5,9,0.1,101.25
10833,53,32.8,9,0.1,265.68
10834,29,123.79,8,0.05,940.804
10834,30,25.89,20,0.05,491.9099999999999
10835,59,55.0,15,0.0,825.0
10835,77,13.0,2,0.2,20.8
10836,22,21.0,52,0.0,1092.0
10836,35,18.0,6,0.0,108.0
10836,57,19.5,24,0.0,468.0
10836,60,34.0,60,0.0,2040.0
10836,64,33.25,30,0.0,997.5
10837,13,6.0,6,0.0,36.0
10837,40,18.4,25,0.0,459.99999999999994
10837,47,9.5,40,0.25,285.0
10837,76,18.0,21,0.25,283.5
10838,1,18.0,4,0.25,54.0
10838,18,62.5,25,0.25,1171.875
10838,36,19.0,50,0.25,712.5
10839,58,13.25,30,0.1,357.75
10839,72,34.8,15,0.1,469.8
10840,25,14.0,6,0.2,67.2
10840,39,18.0,10,0.2,144.0
10841,10,31.0,16,0.0,496.0
10841,56,38.0,30,0.0,1140.0
10841,59,55.0,50,0.0,2750.0
10841,77,13.0,15,0.0,195.0
10842,11,21.0,15,0.0,315.0
10842,43,46.0,5,0.0,230.0
10842,68,12.5,20,0.0,250.0
10842,70,15.0,12,0.0,180.0
10843,51,53.0,4,0.25,159.0
10844,22,21.0,35,0.0,735.0
10845,23,9.0,70,0.1,567.0
10845,35,18.0,25,0.1,405.0
10845,42,14.0,42,0.1,529.2
10845,58,13.25,60,0.1,715.5
10845,64,33.25,48,0.0,1596.0
10846,4,22.0,21,0.0,462.0
10846,70,15.0,30,0.0,450.0
10846,74,10.0,20,0.0,200.0
10847,1,18.0,80,0.2,1152.0
10847,19,9.2,12,0.2,88.32
10847,37,26.0,60,0.2,1248.0
10847,45,9.5,36,0.2,273.6
10847,60,34.0,45,0.2,1224.0
10847,71,21.5,55,0.2,946.0
10848,5,21.35,30,0.0,640.5
10848,9,97.0,3,0.0,291.0
10849,3,10.0,49,0.0,490.0
10849,26,31.23,18,0.15,477.81899999999996
10850,25,14.0,20,0.15,238.0
10850,33,2.5,4,0.15,8.5
10850,70,15.0,30,0.15,382.5
10851,2,19.0,5,0.05,90.25
10851,25,14.0,10,0.05,133.0
10851,57,19.5,10,0.05,185.25
10851,59,55.0,42,0.05,2194.5
10852,2,19.0,15,0.0,285.0
10852,17,39.0,6,0.0,234.0
10852,62,49.3,50,0.0,2465.0
10853,18,62.5,10,0.0,625.0
10854,10,31.0,100,0.15,2635.0
10854,13,6.0,65,0.15,331.5
10855,16,17.45,50,0.0,872.5
10855,31,12.5,14,0.0,175.0
10855,56,38.0,24,0.0,912.0
10855,65,21.05,15,0.15,268.3875
10856,2,19.0,20,0.0,380.0
10856,42,14.0,20,0.0,280.0
10857,3,10.0,30,0.0,300.0
10857,26,31.23,35,0.25,819.7874999999999
10857,29,123.79,10,0.25,928.4250000000001
10858,7,30.0,5,0.0,150.0
10858,27,43.9,10,0.0,439.0
10858,70,15.0,4,0.0,60.0
10859,24,4.5,40,0.25,135.0
10859,54,7.45,35,0.25,195.5625
10859,64,33.25,30,0.25,748.125
10860,51,53.0,3,0.0,159.0
10860,76,18.0,20,0.0,360.0
10861,17,39.0,42,0.0,1638.0
10861,18,62.5,20,0.0,1250.0
10861,21,10.0,40,0.0,400.0
10861,33,2.5,35,0.0,87.5
10861,62,49.3,3,0.0,147.89999999999998
10862,11,21.0,25,0.0,525.0
10862,52,7.0,8,0.0,56.0
10863,1,18.0,20,0.15,306.0
10863,58,13.25,12,0.15,135.15
10864,35,18.0,4,0.0,72.0
10864,67,14.0,15,0.0,210.0
10865,38,263.5,60,0.05,15019.5
10865,39,18.0,80,0.05,1368.0
10866,2,19.0,21,0.25,299.25
10866,24,4.5,6,0.25,20.25
10866,30,25.89,40,0.25,776.6999999999999
10867,53,32.8,3,0.0,98.39999999999999
10868,26,31.23,20,0.0,624.6
10868,35,18.0,30,0.0,540.0
10868,49,20.0,42,0.1,756.0
10869,1,18.0,40,0.0,720.0
10869,11,21.0,10,0.0,210.0
10869,23,9.0,50,0.0,450.0
10869,68,12.5,20,0.0,250.0
10870,35,18.0,3,0.0,54.0
10870,51,53.0,2,0.0,106.0
10871,6,25.0,50,0.05,1187.5
10871,16,17.45,12,0.05,198.92999999999998
10871,17,39.0,16,0.05,592.8
10872,55,24.0,10,0.05,228.0
10872,62,49.3,20,0.05,936.6999999999999
10872,64,33.25,15,0.05,473.8125
10872,65,21.05,21,0.05,419.9475
10873,21,10.0,20,0.0,200.0
10873,28,45.6,3,0.0,136.8
10874,10,31.0,10,0.0,310.0
10875,19,9.2,25,0.0,229.99999999999997
10875,47,9.5,21,0.1,179.55
10875,49,20.0,15,0.0,300.0
10876,46,12.0,21,0.0,252.0
10876,64,33.25,20,0.0,665.0
10877,16,17.45,30,0.25,392.625
10877,18,62.5,25,0.0,1562.5
10878,20,81.0,20,0.05,1539.0
10879,40,18.4,12,0.0,220.79999999999998
10879,65,21.05,10,0.0,210.5
10879,76,18.0,10,0.0,180.0
10880,23,9.0,30,0.2,216.0
10880,61,28.5,30,0.2,684.0
10880,70,15.0,50,0.2,600.0
10881,73,15.0,10,0.0,150.0
10882,42,14.0,25,0.0,350.0
10882,49,20.0,20,0.15,340.0
10882,54,7.45,32,0.15,202.64
10883,24,4.5,8,0.0,36.0
10884,21,10.0,40,0.05,380.0
10884,56,38.0,21,0.05,758.0999999999999
10884,65,21.05,12,0.05,239.97
10885,2,19.0,20,0.0,380.0
10885,24,4.5,12,0.0,54.0
10885,70,15.0,30,0.0,450.0
10885,77,13.0,25,0.0,325.0
10886,10,31.0,70,0.0,2170.0
10886,31,12.5,35,0.0,437.5
10886,77,13.0,40,0.0,520.0
10887,25,14.0,5,0.0,70.0
10888,2,19.0,20,0.0,380.0
10888,68,12.5,18,0.0,225.0
10889,11,21.0,40,0.0,840.0
10889,38,263.5,40,0.0,10540.0
10890,17,39.0,15,0.0,585.0
10890,34,14.0,10,0.0,140.0
10890,41,9.65,14,0.0,135.1
10891,30,25.89,15,0.05,368.9325
10892,59,55.0,40,0.05,2090.0
10893,8,40.0,30,0.0,1200.0
10893,24,4.5,10,0.0,45.0
10893,29,123.79,24,0.0,2970.96
10893,30,25.89,35,0.0,906.15
10893,36,19.0,20,0.0,380.0
10894,13,6.0,28,0.05,159.6
10894,69,36.0,50,0.05,1710.0
10894,75,7.75,120,0.05,883.5
10895,24,4.5,110,0.0,495.0
10895,39,18.0,45,0.0,810.0
10895,40,18.4,91,0.0,1674.3999999999999
10895,60,34.0,100,0.0,3400.0
10896,45,9.5,15,0.0,142.5
10896,56,38.0,16,0.0,608.0
10897,29,123.79,80,0.0,9903.2
10897,30,25.89,36,0.0,932.04
10898,13,6.0,5,0.0,30.0
10899,39,18.0,8,0.15,122.39999999999999
10900,70,15.0,3,0.25,33.75
10901,41,9.65,30,0.0,289.5
10901,71,21.5,30,0.0,645.0
10902,55,24.0,30,0.15,612.0
10902,62,49.3,6,0.15,251.42999999999995
10903,13,6.0,40,0.0,240.0
10903,65,21.05,21,0.0,442.05
10903,68,12.5,20,0.0,250.0
10904,58,13.25,15,0.0,198.75
10904,62,49.3,35,0.0,1725.5
10905,1,18.0,20,0.05,342.0
10906,61,28.5,15,0.0,427.5
10907,75,7.75,14,0.0,108.5
10908,7,30.0,20,0.05,570.0
10908,52,7.0,14,0.05,93.1
10909,7,30.0,12,0.0,360.0
10909,16,17.45,15,0.0,261.75
10909,41,9.65,5,0.0,48.25
10910,19,9.2,12,0.0,110.39999999999999
10910,49,20.0,10,0.0,200.0
10910,61,28.5,5,0.0,142.5
10911,1,18.0,10,0.0,180.0
10911,17,39.0,12,0.0,468.0
10911,67,14.0,15,0.0,210.0
10912,11,21.0,40,0.25,630.0
10912,29,123.79,60,0.25,5570.55
10913,4,22.0,30,0.25,495.0
10913,33,2.5,40,0.25,75.0
10913,58,13.25,15,0.0,198.75
10914,71,21.5,25,0.0,537.5
10915,17,39.0,10,0.0,390.0
10915,33,2.5,30,0.0,75.0
10915,54,7.45,10,0.0,74.5
10916,16,17.45,6,0.0,104.69999999999999
10916,32,32.0,6,0.0,192.0
10916,57,19.5,20,0.0,390.0
10917,30,25.89,1,0.0,25.89
10917,60,34.0,10,0.0,340.0
10918,1,18.0,60,0.25,810.0
10918,60,34.0,25,0.25,637.5
10919,16,17.45,24,0.0,418.79999999999995
10919,25,14.0,24,0.0,336.0
10919,40,18.4,20,0.0,368.0
10920,50,16.25,24,0.0,390.0
10921,35,18.0,10,0.0,180.0
10921,63,43.9,40,0.0,1756.0
10922,17,39.0,15,0.0,585.0
10922,24,4.5,35,0.0,157.5
10923,42,14.0,10,0.2,112.0
10923,43,46.0,10,0.2,368.0
10923,67,14.0,24,0.2,268.8
10924,10,31.0,20,0.1,558.0
10924,28,45.6,30,0.1,1231.2
10924,75,7.75,6,0.0,46.5
10925,36,19.0,25,0.15,403.75
10925,52,7.0,12,0.15,71.39999999999999
10926,11,21.0,2,0.0,42.0
10926,13,6.0,10,0.0,60.0
10926,19,9.2,7,0.0,64.39999999999999
10926,72,34.8,10,0.0,348.0
10927,20,81.0,5,0.0,405.0
10927,52,7.0,5,0.0,35.0
10927,76,18.0,20,0.0,360.0
10928,47,9.5,5,0.0,47.5
10928,76,18.0,5,0.0,90.0
10929,21,10.0,60,0.0,600.0
10929,75,7.75,49,0.0,379.75
10929,77,13.0,15,0.0,195.0
10930,21,10.0,36,0.0,360.0
10930,27,43.9,25,0.0,1097.5
10930,55,24.0,25,0.2,480.0
10930,58,13.25,30,0.2,318.0
10931,13,6.0,42,0.15,214.2
10931,57,19.5,30,0.0,585.0
10932,16,17.45,30,0.1,471.15000000000003
10932,62,49.3,14,0.1,621.18
10932,72,34.8,16,0.0,556.8
10932,75,7.75,20,0.1,139.5
10933,53,32.8,2,0.0,65.6
10933,61,28.5,30,0.0,855.0
10934,6,25.0,20,0.0,500.0
10935,1,18.0,21,0.0,378.0
10935,18,62.5,4,0.25,187.5
10935,23,9.0,8,0.25,54.0
10936,36,19.0,30,0.2,456.0
10937,28,45.6,8,0.0,364.8
10937,34,14.0,20,0.0,280.0
10938,13,6.0,20,0.25,90.0
10938,43,46.0,24,0.25,828.0
10938,60,34.0,49,0.25,1249.5
10938,71,21.5,35,0.25,564.375
10939,2,19.0,10,0.15,161.5
10939,67,14.0,40,0.15,476.0
10940,7,30.0,8,0.0,240.0
10940,13,6.0,20,0.0,120.0
10941,31,12.5,44,0.25,412.5
10941,62,49.3,30,0.25,1109.25
10941,68,12.5,80,0.25,750.0
10941,72,34.8,50,0.0,1739.9999999999998
10942,49,20.0,28,0.0,560.0
10943,13,6.0,15,0.0,90.0
10943,22,21.0,21,0.0,441.0
10943,46,12.0,15,0.0,180.0
10944,11,21.0,5,0.25,78.75
10944,44,19.45,18,0.25,262.575
10944,56,38.0,18,0.0,684.0
10945,13,6.0,20,0.0,120.0
10945,31,12.5,10,0.0,125.0
10946,10,31.0,25,0.0,775.0
10946,24,4.5,25,0.0,112.5
10946,77,13.0,40,0.0,520.0
10947,59,55.0,4,0.0,220.0
10948,50,16.25,9,0.0,146.25
10948,51,53.0,40,0.0,2120.0
10948,55,24.0,4,0.0,96.0
10949,6,25.0,12,0.0,300.0
10949,10,31.0,30,0.0,930.0
10949,17,39.0,6,0.0,234.0
10949,62,49.3,60,0.0,2958.0
10950,4,22.0,5,0.0,110.0
10951,33,2.5,15,0.05,35.625
10951,41,9.65,6,0.05,55.005
10951,75,7.75,50,0.05,368.125
10952,6,25.0,16,0.05,380.0
10952,28,45.6,2,0.0,91.2
10953,20,81.0,50,0.05,3847.5
10953,31,12.5,50,0.05,593.75
10954,16,17.45,28,0.15,415.30999999999995
10954,31,12.5,25,0.15,265.625
10954,45,9.5,30,0.0,285.0
10954,60,34.0,24,0.15,693.6
10955,75,7.75,12,0.2,74.4
10956,21,10.0,12,0.0,120.0
10956,47,9.5,14,0.0,133.0
10956,51,53.0,8,0.0,424.0
10957,30,25.89,30,0.0,776.7
10957,35,18.0,40,0.0,720.0
10957,64,33.25,8,0.0,266.0
10958,5,21.35,20,0.0,427.0
10958,7,30.0,6,0.0,180.0
10958,72,34.8,5,0.0,174.0
10959,75,7.75,20,0.15,131.75
10960,24,4.5,10,0.25,33.75
10960,41,9.65,24,0.0,231.60000000000002
10961,52,7.0,6,0.05,39.9
10961,76,18.0,60,0.0,1080.0
10962,7,30.0,45,0.0,1350.0
10962,13,6.0,77,0.0,462.0
10962,53,32.8,20,0.0,656.0
10962,69,36.0,9,0.0,324.0
10962,76,18.0,44,0.0,792.0
10963,60,34.0,2,0.15,57.8
10964,18,62.5,6,0.0,375.0
10964,38,263.5,5,0.0,1317.5
10964,69,36.0,10,0.0,360.0
10965,51,53.0,16,0.0,848.0
10966,37,26.0,8,0.0,208.0
10966,56,38.0,12,0.15,387.59999999999997
10966,62,49.3,12,0.15,502.8599999999999
10967,19,9.2,12,0.0,110.39999999999999
10967,49,20.0,40,0.0,800.0
10968,12,38.0,30,0.0,1140.0
10968,24,4.5,30,0.0,135.0
10968,64,33.25,4,0.0,133.0
10969,46,12.0,9,0.0,108.0
10970,52,7.0,40,0.2,224.0
10971,29,123.79,14,0.0,1733.0600000000002
10972,17,39.0,6,0.0,234.0
10972,33,2.5,7,0.0,17.5
10973,26,31.23,5,0.0,156.15
10973,41,9.65,6,0.0,57.900000000000006
10973,75,7.75,10,0.0,77.5
10974,63,43.9,10,0.0,439.0
10975,8,40.0,16,0.0,640.0
10975,75,7.75,10,0.0,77.5
10976,28,45.6,20,0.0,912.0
10977,39,18.0,30,0.0,540.0
10977,47,9.5,30,0.0,285.0
10977,51,53.0,10,0.0,530.0
10977,63,43.9,20,0.0,878.0
10978,8,40.0,20,0.15,680.0
10978,21,10.0,40,0.15,340.0
10978,40,18.4,10,0.0,184.0
10978,44,19.45,6,0.15,99.195
10979,7,30.0,18,0.0,540.0
10979,12,38.0,20,0.0,760.0
10979,24,4.5,80,0.0,360.0
10979,27,43.9,30,0.0,1317.0
10979,31,12.5,24,0.0,300.0
10979,63,43.9,35,0.0,1536.5
10980,75,7.75,40,0.2,248.0
10981,38,263.5,60,0.0,15810.0
10982,7,30.0,20,0.0,600.0
10982,43,46.0,9,0.0,414.0
10983,13,6.0,84,0.15,428.4
10983,57,19.5,15,0.0,292.5
10984,16,17.45,55,0.0,959.75
10984,24,4.5,20,0.0,90.0
10984,36,19.0,40,0.0,760.0
10985,16,17.45,36,0.1,565.38
10985,18,62.5,8,0.1,450.0
10985,32,32.0,35,0.1,1008.0
10986,11,21.0,30,0.0,630.0
10986,20,81.0,15,0.0,1215.0
10986,76,18.0,10,0.0,180.0
10986,77,13.0,15,0.0,195.0
10987,7,30.0,60,0.0,1800.0
10987,43,46.0,6,0.0,276.0
10987,72,34.8,20,0.0,696.0
10988,7,30.0,60,0.0,1800.0
10988,62,49.3,40,0.1,1774.8
10989,6,25.0,40,0.0,1000.0
10989,11,21.0,15,0.0,315.0
10989,41,9.65,4,0.0,38.6
10990,21,10.0,65,0.0,650.0
10990,34,14.0,60,0.15,714.0
10990,55,24.0,65,0.15,1326.0
10990,61,28.5,66,0.15,1598.85
10991,2,19.0,50,0.2,760.0
10991,70,15.0,20,0.2,240.0
10991,76,18.0,90,0.2,1296.0
10992,72,34.8,2,0.0,69.6
10993,29,123.79,50,0.25,4642.125
10993,41,9.65,35,0.25,253.3125
10994,59,55.0,18,0.05,940.5
10995,51,53.0,20,0.0,1060.0
10995,60,34.0,4,0.0,136.0
10996,42,14.0,40,0.0,560.0
10997,32,32.0,50,0.0,1600.0
10997,46,12.0,20,0.25,180.0
10997,52,7.0,20,0.25,105.0
10998,24,4.5,12,0.0,54.0
10998,61,28.5,7,0.0,199.5
10998,74,10.0,20,0.0,200.0
10998,75,7.75,30,0.0,232.5
10999,41,9.65,20,0.05,183.35
10999,51,53.0,15,0.05,755.25
10999,77,13.0,21,0.05,259.34999999999997
11000,4,22.0,25,0.25,412.5
11000,24,4.5,30,0.25,101.25
11000,77,13.0,30,0.0,390.0
11001,7,30.0,60,0.0,1800.0
11001,22,21.0,25,0.0,525.0
11001,46,12.0,25,0.0,300.0
11001,55,24.0,6,0.0,144.0
11002,13,6.0,56,0.0,336.0
11002,35,18.0,15,0.15,229.5
11002,42,14.0,24,0.15,285.59999999999997
11002,55,24.0,40,0.0,960.0
11003,1,18.0,4,0.0,72.0
11003,40,18.4,10,0.0,184.0
11003,52,7.0,10,0.0,70.0
11004,26,31.23,6,0.0,187.38
11004,76,18.0,6,0.0,108.0
11005,1,18.0,2,0.0,36.0
11005,59,55.0,10,0.0,550.0
11006,1,18.0,8,0.0,144.0
11006,29,123.79,2,0.25,185.685
11007,8,40.0,30,0.0,1200.0
11007,29,123.79,10,0.0,1237.9
11007,42,14.0,14,0.0,196.0
11008,28,45.6,70,0.05,3032.3999999999996
11008,34,14.0,90,0.05,1197.0
11008,71,21.5,21,0.0,451.5
11009,24,4.5,12,0.0,54.0
11009,36,19.0,18,0.25,256.5
11009,60,34.0,9,0.0,306.0
11010,7,30.0,20,0.0,600.0
11010,24,4.5,10,0.0,45.0
11011,58,13.25,40,0.05,503.5
11011,71,21.5,20,0.0,430.0
11012,19,9.2,50,0.05,436.99999999999994
11012,60,34.0,36,0.05,1162.8
11012,71,21.5,60,0.05,1225.5
11013,23,9.0,10,0.0,90.0
11013,42,14.0,4,0.0,56.0
11013,45,9.5,20,0.0,190.0
11013,68,12.5,2,0.0,25.0
11014,41,9.65,28,0.1,243.18
11015,30,25.89,15,0.0,388.35
11015,77,13.0,18,0.0,234.0
11016,31,12.5,15,0.0,187.5
11016,36,19.0,16,0.0,304.0
11017,3,10.0,25,0.0,250.0
11017,59,55.0,110,0.0,6050.0
11017,70,15.0,30,0.0,450.0
11018,12,38.0,20,0.0,760.0
11018,18,62.5,10,0.0,625.0
11018,56,38.0,5,0.0,190.0
11019,46,12.0,3,0.0,36.0
11019,49,20.0,2,0.0,40.0
11020,10,31.0,24,0.15,632.4
11021,2,19.0,11,0.25,156.75
11021,20,81.0,15,0.0,1215.0
11021,26,31.23,63,0.0,1967.49
11021,51,53.0,44,0.25,1749.0
11021,72,34.8,35,0.0,1218.0
11022,19,9.2,35,0.0,322.0
11022,69,36.0,30,0.0,1080.0
11023,7,30.0,4,0.0,120.0
11023,43,46.0,30,0.0,1380.0
11024,26,31.23,12,0.0,374.76
11024,33,2.5,30,0.0,75.0
11024,65,21.05,21,0.0,442.05
11024,71,21.5,50,0.0,1075.0
11025,1,18.0,10,0.1,162.0
11025,13,6.0,20,0.1,108.0
11026,18,62.5,8,0.0,500.0
11026,51,53.0,10,0.0,530.0
11027,24,4.5,30,0.25,101.25
11027,62,49.3,21,0.25,776.4749999999999
11028,55,24.0,35,0.0,840.0
11028,59,55.0,24,0.0,1320.0
11029,56,38.0,20,0.0,760.0
11029,63,43.9,12,0.0,526.8
11030,2,19.0,100,0.25,1425.0
11030,5,21.35,70,0.0,1494.5
11030,29,123.79,60,0.25,5570.55
11030,59,55.0,100,0.25,4125.0
11031,1,18.0,45,0.0,810.0
11031,13,6.0,80,0.0,480.0
11031,24,4.5,21,0.0,94.5
11031,64,33.25,20,0.0,665.0
11031,71,21.5,16,0.0,344.0
11032,36,19.0,35,0.0,665.0
11032,38,263.5,25,0.0,6587.5
11032,59,55.0,30,0.0,1650.0
11033,53,32.8,70,0.1,2066.4
11033,69,36.0,36,0.1,1166.4
11034,21,10.0,15,0.1,135.0
11034,44,19.45,12,0.0,233.39999999999998
11034,61,28.5,6,0.0,171.0
11035,1,18.0,10,0.0,180.0
11035,35,18.0,60,0.0,1080.0
11035,42,14.0,30,0.0,420.0
11035,54,7.45,10,0.0,74.5
11036,13,6.0,7,0.0,42.0
11036,59,55.0,30,0.0,1650.0
11037,70,15.0,4,0.0,60.0
11038,40,18.4,5,0.2,73.60000000000001
11038,52,7.0,2,0.0,14.0
11038,71,21.5,30,0.0,645.0
11039,28,45.6,20,0.0,912.0
11039,35,18.0,24,0.0,432.0
11039,49,20.0,60,0.0,1200.0
11039,57,19.5,28,0.0,546.0
11040,21,10.0,20,0.0,200.0
11041,2,19.0,30,0.2,456.0
11041,63,43.9,30,0.0,1317.0
11042,44,19.45,15,0.0,291.75
11042,61,28.5,4,0.0,114.0
11043,11,21.0,10,0.0,210.0
11044,62,49.3,12,0.0,591.5999999999999
11045,33,2.5,15,0.0,37.5
11045,51,53.0,24,0.0,1272.0
11046,12,38.0,20,0.05,722.0
11046,32,32.0,15,0.05,456.0
11046,35,18.0,18,0.05,307.8
11047,1,18.0,25,0.25,337.5
11047,5,21.35,30,0.25,480.375
11048,68,12.5,42,0.0,525.0
11049,2,19.0,10,0.2,152.0
11049,12,38.0,4,0.2,121.60000000000001
11050,76,18.0,50,0.1,810.0
11051,24,4.5,10,0.2,36.0
11052,43,46.0,30,0.2,1104.0
11052,61,28.5,10,0.2,228.0
11053,18,62.5,35,0.2,1750.0
11053,32,32.0,20,0.0,640.0
11053,64,33.25,25,0.2,665.0
11054,33,2.5,10,0.0,25.0
11054,67,14.0,20,0.0,280.0
11055,24,4.5,15,0.0,67.5
11055,25,14.0,15,0.0,210.0
11055,51,53.0,20,0.0,1060.0
11055,57,19.5,20,0.0,390.0
11056,7,30.0,40,0.0,1200.0
11056,55,24.0,35,0.0,840.0
11056,60,34.0,50,0.0,1700.0
11057,70,15.0,3,0.0,45.0
11058,21,10.0,3,0.0,30.0
11058,60,34.0,21,0.0,714.0
11058,61,28.5,4,0.0,114.0
11059,13,6.0,30,0.0,180.0
11059,17,39.0,12,0.0,468.0
11059,60,34.0,35,0.0,1190.0
11060,60,34.0,4,0.0,136.0
11060,77,13.0,10,0.0,130.0
11061,60,34.0,15,0.0,510.0
11062,53,32.8,10,0.2,262.40000000000003
11062,70,15.0,12,0.2,144.0
11063,34,14.0,30,0.0,420.0
11063,40,18.4,40,0.1,662.4
11063,41,9.65,30,0.1,260.55
11064,17,39.0,77,0.1,2702.7000000000003
11064,41,9.65,12,0.0,115.80000000000001
11064,53,32.8,25,0.1,737.9999999999999
11064,55,24.0,4,0.1,86.4
11064,68,12.5,55,0.0,687.5
11065,30,25.89,4,0.25,77.67
11065,54,7.45,20,0.25,111.75
11066,16,17.45,3,0.0,52.349999999999994
11066,19,9.2,42,0.0,386.4
11066,34,14.0,35,0.0,490.0
11067,41,9.65,9,0.0,86.85000000000001
11068,28,45.6,8,0.15,310.08
11068,43,46.0,36,0.15,1407.6
11068,77,13.0,28,0.15,309.4
11069,39,18.0,20,0.0,360.0
11070,1,18.0,40,0.15,612.0
11070,2,19.0,20,0.15,323.0
11070,16,17.45,30,0.15,444.97499999999997
11070,31,12.5,20,0.0,250.0
11071,7,30.0,15,0.05,427.5
11071,13,6.0,10,0.05,57.0
11072,2,19.0,8,0.0,152.0
11072,41,9.65,40,0.0,386.0
11072,50,16.25,22,0.0,357.5
11072,64,33.25,130,0.0,4322.5
11073,11,21.0,10,0.0,210.0
11073,24,4.5,20,0.0,90.0
11074,16,17.45,14,0.05,232.08499999999998
11075,2,19.0,10,0.15,161.5
11075,46,12.0,30,0.15,306.0
11075,76,18.0,2,0.15,30.599999999999998
11076,6,25.0,20,0.25,375.0
11076,14,23.25,20,0.25,348.75
11076,19,9.2,10,0.25,69.0
11077,2,19.0,24,0.2,364.8
11077,3,10.0,4,0.0,40.0
11077,4,22.0,1,0.0,22.0
11077,6,25.0,1,0.02,24.5
11077,7,30.0,1,0.05,28.5
11077,8,40.0,2,0.1,72.0
11077,10,31.0,1,0.0,31.0
